,Title_new,Exp_min,Exp_max,NCR,Hyd,Pune,Mumbai,Bangalore,Chennai,Ahmedabad,Kolkata,Kochi,Jaipur,Trivandrum,Indore,Coimbatore,OthersLoc,Skills_list,Dates_new,Exp_avg,Predicted_Salary,Title,Labels6,Labels3
605,Lead,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['R', ' Text Analytics', ' SAS', ' Statistical Analysis', ' Data Visualization']",8,6.5,0,6,3,1
606,Manager,4,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Account ', ' Reference Data Manager', ' sql server', ' workflow', ' operations', ' gl']",16,6.0,1,7,3,1
607,Engineer,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['Bash Scripting', ' Text Mining', ' Python', ' Data Science', ' Computer Science']",15,4.5,0,4,1,0
608,Developer,7,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Risk', ' Infrastructure', ' SQL', ' Oracle', ' Linux', ' XML', ' Hibernate', ' Core Java', ' Tomcat']",15,8.5,1,3,1,1
609,Analyst,5,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Sybase', ' Oracle SQL', ' Tomcat', ' Production support', ' Middleware']",15,7.5,0,0,1,1
610,Analyst,4,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Service', ' SQL', ' Manager Quality Assurance', ' Manager Quality Control', ' Auditing', '']",15,6.5,0,0,1,0
611,Developer,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Oracle', ' Core Java', ' PLSQL', ' Data modeling', ' Agile', ' Performance tuning']",15,5.5,0,3,1,0
612,Developer,4,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Oracle', ' Unix', ' Core Java', ' Shell scripting', ' PLSQL', ' Agile', ' Performance tuning', '']",15,6.0,0,3,1,1
613,Lead,5,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Spark', ' NoSQL', ' SCALA', ' Java', ' Hadoop', ' Akka', ' Data Science', ' SQL', ' Python', ' AWS']",15,6.0,2,6,2,2
614,Engineer,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Javascript', ' MySQL', ' Angularjs', ' Html5', ' MongoDB', ' Neo4J', ' Web Services', ' C#']",15,6.0,3,4,2,2
615,Scientist,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Analytics', ' Segmentation', ' Process Improvement', ' Data Munging', ' Visualization']",14,5.0,1,8,3,0
616,Lead,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Deep Learning', ' Hadoop', ' Java', ' Python', ' Algorithms', ' NoSQL', ' Neural Networks']",15,7.5,2,6,2,2
617,Generic,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['R', ' Linear Regression', ' SAS', ' Machine Learning', ' Statistical Modeling', ' Logistic']",14,5.5,0,5,3,0
618,Lead,5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['R', ' Data Analysis', ' Python', ' SQL', ' Statistical Modeling', ' Neural Networks']",13,6.5,2,6,2,2
619,Lead,12,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Presales', ' Solution Design', ' Data Center', ' Data center solution architect']",14,14.0,2,6,2,1
620,Architect,9,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,"['Cloudera', ' Spark', ' Cassandra', ' JEE', ' HBase', ' Big Data', ' Design Patterns', ' OOPS']",15,11.5,0,1,1,1
621,Generic,9,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Associate Operations', ' Customer service', ' Auditing', ' Financial services']",9,9.5,0,5,3,1
622,Manager,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['data visualization', ' communication skills', ' analytics', ' Tableau', ' Qulickview']",9,7.5,1,7,3,1
623,Lead,7,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Hadoop', ' Hive', ' Flume', ' Java', ' Sqoop', ' Hdfs', ' Mapreduce', ' Python', ' HBase', ' Spark']",8,8.0,1,6,3,1
624,Generic,5,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Data Quality Associate DART Team', ' operations', ' service', ' data analysis', ' sql']",16,7.5,1,5,3,1
625,Scientist,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['Data Scientist', ' Data Analyst', ' Data models', ' dashboards']",11,2.5,0,8,3,0
626,Analyst,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['Javascript', ' JQuery', ' Dojo', ' PHP', ' GIS', ' Java', ' SVN', ' Team Foundation Server']",12,3.5,0,0,1,1
627,Architect,4,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['java', ' mysql', ' paas', ' php', ' aws', ' saas', ' iaas', ' business intelligence']",12,5.0,0,1,1,1
628,Scientist,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Deep Learning', ' Natural Language Processing', ' Data Science', ' Machine Learning', '']",12,4.0,0,8,3,0
629,Generic,10,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Support', ' Service', ' SQL', ' Manager Quality Control', ' Auditing', ' Team management']",12,12.5,2,5,2,1
630,Generic,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Bigdata Admin', ' bigdata administration', ' bigdata admin executive']",12,6.0,2,5,2,2
631,Engineer,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Web Technologies', ' Software Engineering', ' Server Side', ' Data Structure']",12,5.0,0,4,1,0
632,Lead,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['data analytics', ' python', ' scala', ' analytical tools', ' sas', ' data visualisation']",61,7.5,2,6,2,2
633,Developer,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['System Testing', ' Oracle Database', ' GIT', ' Software Development']",15,7.5,0,3,1,1
634,Lead,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Financial services', ' Wealth management', ' Subject Matter Expert', ' Loans']",15,6.0,0,6,3,1
635,Generic,4,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['Progress GL DBA', ' QAD', ' Data Base Administrator']",15,6.0,0,5,3,1
636,Manager,9,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['R', ' Python', ' Machine Learning', ' Java', ' C++', ' Data Mining', ' MATLAB']",1,11.5,2,7,3,1
637,Manager,7,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Python', ' R', ' Algorithms', ' Java', ' Machine Learning', ' Data Analysis']",1,9.5,0,7,3,1
638,Analyst,1,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,"['SQL Server', ' Data Extraction', ' Anaplan', ' Oracle SQL', ' Callidus']",1,3.5,0,0,1,0
639,Analyst,0,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,"['business process', ' project management', ' business analyst', ' data analysis', ' SQL', '']",0,2.5,0,0,1,0
640,Generic,11,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Deep Learning', ' Machine Learning', ' Text Mining', ' Natural Language Processing']",44,15.0,2,5,2,1
641,Generic,15,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Data Privacy', ' HP Data Protector']",44,18.5,0,5,3,1
642,Generic,5,10,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0,"['hive', ' mapreduce', ' oozie', ' cloudera', ' hdfs', ' big data', ' linux', ' python', ' perl']",61,7.5,0,5,3,1
643,Generic,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['financial operations', ' financial research', ' large financial data']",34,5.5,0,5,3,0
644,Generic,6,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,"['data analytics', ' data mining', ' analytics', ' sas', ' tableu', ' spss']",33,7.5,0,5,3,1
645,Generic,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['derivatives', ' credit risk', ' operational risk', ' otc', ' life cycle']",50,5.5,1,5,3,0
646,Generic,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['derivatives', ' credit risk', ' otc', ' management skills', ' Operational trade']",51,5.5,1,5,3,0
647,Architect,6,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['network / system administration', ' business analysis']",19,8.5,0,1,1,1
648,Architect,6,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['HTML', ' CSS', ' PHP', ' MySQL', ' Web Services', ' Web Technologies', ' AWS', ' RDBMS', ' Database']",12,8.0,0,1,1,1
649,Lead,4,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Natural Language Processing', ' MySQL', ' PHP', ' AWS', ' Linux', ' Big Data Analytics']",12,6.5,1,6,3,0
650,Lead,8,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['Data Analytics', ' Text Mining', ' Text Analytics', ' Data Mining', ' Data Analysis']",12,10.5,0,6,3,1
651,Scientist,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Spark', ' Machine Learning', ' Python', ' R', ' Big Data', ' SCALA', ' Algorithms']",12,5.0,0,8,3,0
652,Generic,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['Service', ' Healthcare', ' Financial services', ' Consulting', ' Automotive']",12,5.5,0,5,3,0
653,Manager,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['Service', ' Healthcare', ' Financial services', ' Consulting', ' Automotive']",12,5.5,0,7,3,0
654,Scientist,8,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Data Science', ' Machine Learning', ' Analytics', ' Financial Operations', ' Finance']",12,10.0,4,8,2,2
655,Architect,4,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Javascript', ' Redis', ' PHP', ' JQuery', ' MySQL', ' Java', ' Ruby', ' GIT', ' Algorithms', ' Python', '']",12,5.5,0,1,1,1
656,Lead,9,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['ASP.Net MVC', ' C#', ' Sharepoint', ' .Net', ' Software Development Life Cycle', ' SQL']",16,9.5,1,6,3,1
659,Generic,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['sap s4 hana', ' signon', ' sum']",48,4.5,0,5,3,1
660,Generic,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Cloud HCM', ' Oracle Fusion']",48,4.5,0,5,3,1
661,Generic,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['ETL', ' integration', ' ui']",49,7.5,1,5,3,1
662,Generic,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['json', ' python', ' mobile apps']",49,7.5,1,5,3,1
663,Generic,7,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['SQL Database', ' Data Analytics', ' Data Processing', ' Data Analysis', ' Communication']",43,9.0,0,5,3,1
664,Manager,5,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['SAS', ' E Miner Resource', ' Data Management', ' SQL', ' Design & Development']",60,7.5,0,7,3,1
665,Generic,4,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['data analytics', ' pharma analytics', ' oncology', ' cardiovascular']",35,5.5,0,5,3,1
666,Architect,13,23,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Java', ' SQL', ' NoSQL', ' Cassandra', ' Web Services', ' Software Product Development']",12,18.0,6,1,2,2
667,Developer,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['C#', ' ASP.Net', ' ASP', ' .Net', ' SSRS', ' T - SQL', ' SQL', ' Database Development']",1,5.0,0,3,1,1
668,Engineer,0,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,"['Big Data developer', ' Data scientist', ' Java', ' Javascript', ' SQL', ' MySQL']",135,2.5,0,4,1,0
669,Developer,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['C#', ' ASP.Net', ' Asp Net', ' .Net', ' SSRS', ' T - SQL', ' SQL', ' Software Development']",1,6.0,2,3,1,2
670,Engineer,0,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,"['Big Data developer', ' Data scientist', ' Java', ' Javascript', ' SQL', ' MySQL']",153,2.5,0,4,1,0
671,Scientist,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Data Science', ' Machine Learning', ' R', ' Data Analysis', ' Python', ' Spark', ' SQL']",26,7.0,2,8,3,2
672,Engineer,6,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Python', ' Data pipeline', ' REST']",40,8.5,1,4,1,1
673,Developer,8,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,"['C++', ' Win32', ' C', ' STL', ' MFC', ' WinCE', ' SQL', ' Visual Studio', ' Database', ' Programming']",1,10.0,0,3,1,1
674,Engineer,0,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,"['Big Data developer', ' Data scientist', ' Java', ' Javascript', ' SQL', ' MySQL']",99,2.5,0,4,1,0
675,Developer,3,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,"['C++', ' Win32', ' C', ' STL', ' MFC', ' WinCE', ' SQL', ' Visual Studio', ' Database', ' Programming']",1,5.5,0,3,1,0
676,Engineer,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Java', ' Machine Learning', ' R', ' Python', ' Data Mining', ' MATLAB', ' Predictive Modeling']",21,5.5,1,4,1,0
677,Generic,3,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['Machine Learning', ' Python', ' Java', ' Data Mining', ' Online Advertising', ' Researcher']",21,5.5,0,5,3,0
678,Lead,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['C++', ' Java', ' Machine Learning', ' SAS SQL', ' R', ' Python', ' Data Analysis']",21,4.5,1,6,3,0
679,Scientist,6,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Spark', ' Big Data', ' SCALA', ' Cassandra', ' Artificial Intelligence', ' Python']",22,7.0,1,8,3,1
680,Scientist,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Networking', ' Supply Planning', ' Demand Forecasting', ' Network Design']",23,4.5,0,8,3,1
681,Analyst,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['Data Analyst', ' data mining', ' machine learning', ' software packages', ' statistical']",39,4.5,0,0,1,1
682,Engineer,0,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,"['network administrator', ' network engineer', ' IT - Hardware & Networking']",100,2.5,0,4,1,0
683,Engineer,0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0,"['network administrator', ' network engineer', ' IT - Hardware & Networking']",104,2.5,1,4,1,0
684,Engineer,0,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,"['network administrator', ' network engineer', ' IT - Hardware & Networking']",135,2.5,0,4,1,0
685,Architect,12,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['SQL', ' Oracle Database', ' Data Modeling', ' Informatica Power Center', ' ETL', ' PL']",16,14.0,2,1,1,1
686,Analyst,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Information Security', ' Data Privacy', ' IT Risk', ' Risk Assessment']",33,7.5,0,0,1,1
687,Architect,8,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Database Developer', ' Architecture', ' Oracle Hadoop ecosystem', ' Map - Reduce']",61,10.0,0,1,1,1
688,Generic,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Linear Regression', ' clustering algorithms', ' Algorithms']",9,5.5,0,5,3,0
689,Manager,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Master Data Management', ' microsoft', ' sql', ' sql server', ' visual studio']",15,7.5,1,7,3,1
690,Lead,10,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Hive', ' Hadoop', ' Spark', ' NoSQL', ' Pig', ' Big Data', ' Aerospike', ' Elastic Search', ' AWS']",15,12.5,2,6,2,1
691,Engineer,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Algorithms', ' C++', ' Java', ' Object Oriented Design', ' PHP', ' Data Structures', ' MySQL', '']",15,6.0,3,4,2,2
692,Analyst,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['reporting', ' system improvement', ' data analysis', ' data management', ' sas', ' sql']",28,4.5,0,0,1,0
693,Lead,9,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['sql queries', ' data modeling', ' erwin', ' data warehousing', ' data analysis']",21,10.5,1,6,3,1
694,Manager,8,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['Project Life Cycle', ' PMO', ' Project Initiation', ' Project Delivery']",29,10.0,1,7,3,1
695,Engineer,0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0,"['Big Data developer', ' Data scientist', ' Java', ' Javascript', ' SQL', ' MySQL']",133,2.5,1,4,1,0
696,Generic,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['data integration', ' integration server', ' pentaho data integration']",19,4.0,0,5,3,1
698,Lead,7,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Algorithms', ' Data Structures', ' Design Patterns', ' Core Java', ' Product Design']",22,8.5,2,6,2,1
699,Developer,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['Qlikview', ' DB', ' ETL', ' BI']",15,5.5,0,3,1,1
700,Lead,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['regression analysis', ' cluster analysis', ' statistical modeling', ' data analysis', '']",57,7.0,0,6,3,1
701,Analyst,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['regression analysis', ' cluster analysis', ' statistical modeling', ' data analysis', '']",57,4.0,0,0,1,0
702,Lead,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Hadoop', ' Big Data', ' Predictive Modeling', ' Regression Analysis', ' Data Analysis']",56,5.5,0,6,3,0
703,Lead,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['data analysis', ' decision tree', ' Statistical Analyst', ' Hadoop', ' Big Data Analyst']",57,6.5,0,6,3,1
704,Analyst,5,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['Pentaho', ' ETL', ' Talend', ' Tableau', ' MySQL', ' Data Quality', ' Alteryx', ' Data Analytics']",36,6.5,0,0,1,1
705,Developer,3,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['Java', ' Oracle', ' Database', ' Maintenance', ' Product Support']",34,5.5,0,3,1,0
706,Manager,7,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['design', ' solution architecture', ' technology solutions', ' technology management', '']",34,8.0,0,7,3,1
707,Scientist,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['machine learning', ' python', ' java', ' spark', ' bigdata']",12,6.5,1,8,3,1
708,Scientist,5,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['Machine Learning', ' Python', ' R Programming', ' Neural Networks', ' Tensorflow']",12,6.5,0,8,3,1
709,Lead,6,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,"['big data', ' cloud', ' aws', ' aws data pipeline', ' redshift', ' rds', ' dynamodb', ' s3']",13,7.5,0,6,3,1
710,Scientist,5,8,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,"['data scientist', ' data science', ' machine learning', ' deep learning']",14,6.5,0,8,3,1
711,Architect,8,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Design Management', ' Big Data', ' Solution Delivery', ' hive', ' hbase', ' pig', ' cloudera', '']",14,10.0,0,1,1,1
712,Manager,10,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['PMBOK', ' Project Management', ' PMP', ' Oracle SQL', ' Sales Engineering', ' SCOPE']",12,13.0,2,7,3,1
713,Consultant,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['AnalyticsSQL', ' SAS', ' Scheduling', ' Business intelligence', ' Analytical']",9,8.5,0,2,1,1
714,Manager,8,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,"['corporate sales', ' data center', ' managed services', ' system integration']",12,10.5,0,7,3,1
715,Generic,13,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['statistical programming', ' medical writing', ' data management']",9,18.0,0,5,3,1
716,Lead,2,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,"['Java', ' Android Studio', ' Rest', ' SQLite', ' JSON', ' Data Structures']",1,4.5,0,6,3,0
717,Developer,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['Android Studio', ' Android SDK', ' SQLite', ' Core Java', ' Algorithms', ' SVN', ' GIT', ' ORM']",1,5.5,0,3,1,0
718,Architect,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['SQL Server', ' SSIS', ' ETL', ' Data Warehousing', ' Azure', ' Solution Design']",0,11.0,1,1,1,1
719,Consultant,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['SQL', ' Unix', ' Shell Scripting', ' Linux', ' Vertica', ' Performance Tuning', ' Clustering', '']",1,7.5,0,2,1,1
720,Generic,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Hdfs', ' Impala', ' Hadoop', ' Spark', ' HBase', ' Big Data', ' Cassandra', ' Solr', ' Linux']",1,7.5,2,5,2,2
721,Developer,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,"['Android Studio', ' Java', ' SQLite', ' Rest', ' JSON', ' Data Structures', ' Database', ' Native']",1,2.0,0,3,1,0
722,Engineer,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['database testing', ' sql server', ' test engineering', ' ssrs', ' qa']",1,5.0,0,4,1,1
723,Engineer,4,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Networking', ' WAN', ' Network Engineering', ' Data Center', ' Openstack', ' VMware', ' Cloud']",2,6.5,0,4,1,0
724,Analyst,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Statistical Modeling', ' SQL', ' SAS', ' Business Analysis', ' R', ' Excel Powerpoint']",8,4.5,0,0,1,1
725,Lead,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['excel', ' oracle sql', ' vba', ' macros', ' ms access', ' data management']",5,4.0,0,6,3,1
726,Manager,7,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Data Integration', ' MS SQL Server', ' Data Visualization', ' ETL']",5,8.5,0,7,3,1
727,Lead,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['SQL', ' Data Warehousing', ' Business Intelligence', ' ETL', ' Bi', ' Tableau']",2,6.5,3,6,2,2
728,Lead,5,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,"['Chaid', ' Logistic Regression', ' Cluster Analysis', ' SAS', ' Predictive Modeling', ' R']",6,6.5,0,6,3,1
729,Manager,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Hive', ' SQL', ' Advanced Excel', ' Customer Segmentation', ' Data Management']",6,6.0,1,7,3,1
730,Lead,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Hive', ' SQL', ' Customer Segmentation', ' Advanced Excel', ' Business Analysis', ' SAS']",8,3.0,0,6,3,1
731,Lead,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Logistic Regression', ' SAS', ' Statistical Modeling', ' Business Analysis', ' R']",7,2.5,0,6,3,0
732,Manager,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Accounting Standards', ' SAS SQL', ' Finance', ' Forecasting', ' Model Development']",6,5.5,1,7,3,1
733,Lead,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['pdm', ' data mapping', ' data migration', ' Engineering Data']",12,7.5,3,6,2,2
734,Generic,10,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['it head', ' analytics lead', ' big data architect', ' solution architect']",14,15.0,1,5,3,1
735,Consultant,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['sap data lead', ' sap master data', ' data migration', ' lsmw', ' bdc']",9,7.5,0,2,1,1
736,Lead,7,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Data Science', ' Machine Learning', ' Artificial Intelligence', ' Python', ' NoSQL']",14,9.5,1,6,3,1
737,Developer,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Java', ' Spring', ' Rest', ' OOD', ' Data Structures', ' algorithm']",12,6.5,0,3,1,0
738,Lead,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Reporting', ' Data Conversion', ' Data Migration', ' Bi Publisher', ' Master Data']",12,7.0,1,6,3,1
739,Consultant,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Oracle SQL', ' Bi', ' Bo', ' Sap Hana', ' WebI', ' EIM', ' Data Services', ' Database', ' MS SQL']",1,5.0,0,2,1,1
740,Architect,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,['Data Architecture'],56,17.0,0,1,1,1
741,Generic,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Predictive Modeling', ' SAS', ' Statistical Modeling', ' R', ' Time Series']",35,5.5,2,5,2,2
742,Manager,10,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['Machine Learning', ' Natural Language Processing', ' Pattern Recognition', ' Python', '']",30,12.5,0,7,3,1
743,Scientist,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['r', ' text mining', ' python', ' analytics', ' sas', ' data structures']",16,3.0,0,8,3,0
744,Manager,4,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Oracle Pim', ' MDM', ' Business Rules', ' Product Information Management']",20,5.5,0,7,3,1
745,Architect,8,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,[''],18,10.5,2,1,1,1
746,Manager,17,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['Sales', ' Business Development', ' Marketing', ' Key Account Management', ' CRM']",19,18.0,0,7,3,1
747,Manager,5,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['Data Engineering', ' Hadoop', ' Big Data', ' data analytics']",20,6.0,0,7,3,1
748,Engineer,9,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['Data Engineering Architect', ' Data Engineering', ' Big Data']",20,11.5,0,4,1,1
749,Lead,6,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['Hadoop', ' Hive', ' Pig', ' Sqoop', ' Java', ' Spark', ' Text Mining', ' NoSQL', ' SQL']",20,8.0,0,6,3,1
750,Scientist,7,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['c', ' algorithms', ' java', ' mysql', ' python', ' web services', ' web technologies']",20,9.5,3,8,2,2
751,Lead,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['hive', ' big data analytics', ' sql', ' tableau', ' python', ' consultant', ' Big Data']",20,3.5,1,6,3,0
752,Developer,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['hadoop', ' hive', ' flume', ' sqoop', ' pig', ' spark', ' hdfs', ' nosql', ' java', ' SCALA']",20,7.5,0,3,1,1
